route_id,route_name,mode,hour,day_of_week,is_weekend,weather,period,lighting_score,crowd_level,incident_count_30d,delay_minutes
R1,Whitefield -> MG Road,Metro+Bus,13,Friday,0,Clear,off_peak,6.52,5.16,1,0.0
R1,Whitefield -> MG Road,Metro+Bus,12,Tuesday,0,Fog,off_peak,6.86,5.09,0,17.53
R1,Whitefield -> MG Road,Metro+Bus,22,Monday,0,Rain,late_night,3.17,2.5,3,7.88
R1,Whitefield -> MG Road,Metro+Bus,0,Thursday,0,Clear,late_night,3.26,2.9,4,0.0
R1,Whitefield -> MG Road,Metro+Bus,17,Wednesday,0,Fog,evening_rush,7.09,8.63,1,36.86
R1,Whitefield -> MG Road,Metro+Bus,15,Saturday,1,Clear,off_peak,6.99,4.88,0,3.08
R1,Whitefield -> MG Road,Metro+Bus,0,Sunday,1,Clear,late_night,3.37,3.51,5,0.0
R1,Whitefield -> MG Road,Metro+Bus,11,Tuesday,0,Clear,off_peak,7.66,4.17,1,7.86
R1,Whitefield -> MG Road,Metro+Bus,10,Tuesday,0,Clear,morning_rush,6.9,9.84,0,17.77
R1,Whitefield -> MG Road,Metro+Bus,6,Thursday,0,Clear,off_peak,7.07,3.73,1,13.26
R1,Whitefield -> MG Road,Metro+Bus,14,Sunday,1,Rain,off_peak,7.06,5.06,2,7.4
R1,Whitefield -> MG Road,Metro+Bus,3,Monday,0,Clear,late_night,2.76,2.99,3,5.59
R1,Whitefield -> MG Road,Metro+Bus,21,Wednesday,0,Clear,off_peak,7.48,5.34,0,3.22
R1,Whitefield -> MG Road,Metro+Bus,9,Thursday,0,Clear,morning_rush,7.07,9.54,2,17.11
R1,Whitefield -> MG Road,Metro+Bus,14,Saturday,1,Clear,off_peak,6.66,4.28,1,0.0
R1,Whitefield -> MG Road,Metro+Bus,21,Friday,0,Heavy Rain,off_peak,6.46,4.67,0,22.43
R1,Whitefield -> MG Road,Metro+Bus,18,Tuesday,0,Clear,evening_rush,6.74,9.04,2,18.22
R1,Whitefield -> MG Road,Metro+Bus,2,Friday,0,Rain,late_night,1.73,2.83,6,11.48
R1,Whitefield -> MG Road,Metro+Bus,4,Monday,0,Rain,late_night,3.78,2.64,2,14.99
R1,Whitefield -> MG Road,Metro+Bus,4,Monday,0,Rain,late_night,2.74,2.98,5,3.71
R1,Whitefield -> MG Road,Metro+Bus,22,Tuesday,0,Clear,late_night,3.48,4.25,7,10.02
R1,Whitefield -> MG Road,Metro+Bus,6,Friday,0,Clear,off_peak,6.69,4.52,0,0.53
R1,Whitefield -> MG Road,Metro+Bus,2,Wednesday,0,Clear,late_night,3.39,3.05,8,4.66
R1,Whitefield -> MG Road,Metro+Bus,16,Sunday,1,Clear,off_peak,6.96,4.79,1,5.24
R1,Whitefield -> MG Road,Metro+Bus,12,Friday,0,Heavy Rain,off_peak,7.04,4.63,1,22.54
R1,Whitefield -> MG Road,Metro+Bus,13,Thursday,0,Clear,off_peak,6.94,4.67,0,4.94
R1,Whitefield -> MG Road,Metro+Bus,12,Friday,0,Rain,off_peak,7.24,4.92,0,13.17
R1,Whitefield -> MG Road,Metro+Bus,12,Sunday,1,Clear,off_peak,6.92,5.62,0,0.0
R1,Whitefield -> MG Road,Metro+Bus,23,Saturday,1,Clear,late_night,2.83,3.1,1,1.18
R1,Whitefield -> MG Road,Metro+Bus,18,Friday,0,Clear,evening_rush,6.79,9.35,4,25.61
R1,Whitefield -> MG Road,Metro+Bus,19,Tuesday,0,Clear,evening_rush,7.17,9.14,1,24.53
R1,Whitefield -> MG Road,Metro+Bus,22,Tuesday,0,Clear,late_night,3.28,3.49,2,6.11
R1,Whitefield -> MG Road,Metro+Bus,16,Tuesday,0,Rain,off_peak,7.48,5.11,1,14.08
R1,Whitefield -> MG Road,Metro+Bus,11,Monday,0,Clear,off_peak,7.06,4.37,4,6.7
R1,Whitefield -> MG Road,Metro+Bus,5,Thursday,0,Rain,late_night,3.06,3.28,3,12.21
R1,Whitefield -> MG Road,Metro+Bus,23,Thursday,0,Clear,late_night,3.2,3.09,4,4.71
R1,Whitefield -> MG Road,Metro+Bus,21,Sunday,1,Clear,off_peak,6.31,4.67,1,0.0
R1,Whitefield -> MG Road,Metro+Bus,8,Friday,0,Clear,morning_rush,7.1,9.18,0,14.34
R1,Whitefield -> MG Road,Metro+Bus,8,Saturday,1,Clear,morning_rush,7.11,9.58,0,8.18
R1,Whitefield -> MG Road,Metro+Bus,23,Sunday,1,Clear,late_night,3.07,2.8,3,5.81
R1,Whitefield -> MG Road,Metro+Bus,12,Monday,0,Heavy Rain,off_peak,7.44,5.18,0,22.69
R1,Whitefield -> MG Road,Metro+Bus,5,Tuesday,0,Clear,late_night,2.89,2.4,4,0.1
R1,Whitefield -> MG Road,Metro+Bus,10,Monday,0,Fog,morning_rush,7.06,9.63,3,36.05
R1,Whitefield -> MG Road,Metro+Bus,20,Tuesday,0,Rain,evening_rush,6.93,9.12,1,27.83
R1,Whitefield -> MG Road,Metro+Bus,20,Monday,0,Rain,evening_rush,7.08,9.59,2,23.52
R1,Whitefield -> MG Road,Metro+Bus,10,Monday,0,Rain,morning_rush,6.72,8.6,0,21.95
R1,Whitefield -> MG Road,Metro+Bus,7,Wednesday,0,Rain,morning_rush,7.19,8.58,3,26.45
R1,Whitefield -> MG Road,Metro+Bus,23,Thursday,0,Clear,late_night,2.37,2.63,2,1.87
R1,Whitefield -> MG Road,Metro+Bus,9,Wednesday,0,Clear,morning_rush,6.89,8.22,1,18.98
R1,Whitefield -> MG Road,Metro+Bus,16,Sunday,1,Fog,off_peak,6.92,3.9,2,18.73
R1,Whitefield -> MG Road,Metro+Bus,16,Tuesday,0,Clear,off_peak,7.63,4.04,1,1.49
R1,Whitefield -> MG Road,Metro+Bus,4,Saturday,1,Clear,late_night,2.91,3.82,2,1.55
R1,Whitefield -> MG Road,Metro+Bus,5,Friday,0,Clear,late_night,3.34,1.57,4,2.9
R1,Whitefield -> MG Road,Metro+Bus,11,Wednesday,0,Clear,off_peak,6.75,5.79,1,5.79
R1,Whitefield -> MG Road,Metro+Bus,15,Tuesday,0,Fog,off_peak,6.9,4.56,0,19.15
R1,Whitefield -> MG Road,Metro+Bus,10,Sunday,1,Rain,morning_rush,7.09,9.63,2,20.14
R1,Whitefield -> MG Road,Metro+Bus,9,Sunday,1,Rain,morning_rush,6.67,9.28,0,14.91
R1,Whitefield -> MG Road,Metro+Bus,4,Wednesday,0,Clear,late_night,4.05,2.85,2,4.14
R1,Whitefield -> MG Road,Metro+Bus,1,Wednesday,0,Clear,late_night,4.0,2.56,1,0.0
R1,Whitefield -> MG Road,Metro+Bus,6,Wednesday,0,Clear,off_peak,7.37,3.85,1,4.73
R1,Whitefield -> MG Road,Metro+Bus,0,Tuesday,0,Heavy Rain,late_night,3.33,3.26,4,21.46
R1,Whitefield -> MG Road,Metro+Bus,11,Tuesday,0,Heavy Rain,off_peak,6.93,4.33,2,19.41
R1,Whitefield -> MG Road,Metro+Bus,13,Thursday,0,Heavy Rain,off_peak,7.29,4.61,0,22.34
R1,Whitefield -> MG Road,Metro+Bus,15,Sunday,1,Clear,off_peak,6.59,5.83,0,0.0
R1,Whitefield -> MG Road,Metro+Bus,2,Friday,0,Clear,late_night,3.61,3.04,2,0.04
R1,Whitefield -> MG Road,Metro+Bus,12,Friday,0,Clear,off_peak,7.5,6.46,1,7.93
R1,Whitefield -> MG Road,Metro+Bus,5,Friday,0,Rain,late_night,2.71,2.98,2,8.25
R1,Whitefield -> MG Road,Metro+Bus,11,Saturday,1,Rain,off_peak,6.67,6.09,3,9.34
R1,Whitefield -> MG Road,Metro+Bus,15,Wednesday,0,Clear,off_peak,6.75,5.42,1,2.92
R1,Whitefield -> MG Road,Metro+Bus,15,Wednesday,0,Clear,off_peak,7.04,3.95,0,1.75
R1,Whitefield -> MG Road,Metro+Bus,9,Saturday,1,Clear,morning_rush,7.24,9.58,0,4.23
R1,Whitefield -> MG Road,Metro+Bus,0,Sunday,1,Clear,late_night,3.3,2.89,9,3.41
R1,Whitefield -> MG Road,Metro+Bus,8,Friday,0,Clear,morning_rush,7.14,9.19,1,15.17
R1,Whitefield -> MG Road,Metro+Bus,0,Monday,0,Clear,late_night,3.23,2.68,2,0.65
R1,Whitefield -> MG Road,Metro+Bus,19,Wednesday,0,Clear,evening_rush,6.89,9.53,2,17.45
R1,Whitefield -> MG Road,Metro+Bus,0,Friday,0,Rain,late_night,2.88,3.16,5,11.73
R1,Whitefield -> MG Road,Metro+Bus,3,Thursday,0,Clear,late_night,3.4,2.61,4,3.13
R1,Whitefield -> MG Road,Metro+Bus,15,Thursday,0,Clear,off_peak,6.98,4.86,0,6.32
R1,Whitefield -> MG Road,Metro+Bus,11,Monday,0,Fog,off_peak,6.94,4.14,0,19.03
R1,Whitefield -> MG Road,Metro+Bus,17,Monday,0,Rain,evening_rush,6.87,8.9,4,31.79
R1,Whitefield -> MG Road,Metro+Bus,13,Sunday,1,Clear,off_peak,7.08,4.42,2,0.76
R1,Whitefield -> MG Road,Metro+Bus,9,Monday,0,Clear,morning_rush,7.12,9.02,1,15.13
R1,Whitefield -> MG Road,Metro+Bus,19,Monday,0,Clear,evening_rush,7.01,9.23,4,19.61
R1,Whitefield -> MG Road,Metro+Bus,22,Sunday,1,Clear,late_night,3.88,2.62,3,8.36
R1,Whitefield -> MG Road,Metro+Bus,21,Wednesday,0,Clear,off_peak,7.64,5.51,1,0.0
R1,Whitefield -> MG Road,Metro+Bus,1,Friday,0,Clear,late_night,2.93,2.4,3,7.29
R1,Whitefield -> MG Road,Metro+Bus,23,Saturday,1,Rain,late_night,2.93,2.17,7,7.49
R1,Whitefield -> MG Road,Metro+Bus,5,Monday,0,Clear,late_night,2.58,3.7,6,6.62
R1,Whitefield -> MG Road,Metro+Bus,18,Thursday,0,Rain,evening_rush,7.21,8.7,2,26.12
R1,Whitefield -> MG Road,Metro+Bus,14,Sunday,1,Clear,off_peak,6.93,5.42,1,2.79
R1,Whitefield -> MG Road,Metro+Bus,0,Wednesday,0,Clear,late_night,2.43,2.84,5,0.0
R1,Whitefield -> MG Road,Metro+Bus,13,Wednesday,0,Rain,off_peak,6.59,4.8,1,14.68
R1,Whitefield -> MG Road,Metro+Bus,0,Saturday,1,Heavy Rain,late_night,2.88,3.63,4,22.0
R1,Whitefield -> MG Road,Metro+Bus,21,Wednesday,0,Clear,off_peak,7.12,4.21,1,5.31
R1,Whitefield -> MG Road,Metro+Bus,23,Thursday,0,Clear,late_night,2.5,2.98,7,4.94
R1,Whitefield -> MG Road,Metro+Bus,18,Wednesday,0,Rain,evening_rush,7.56,7.81,2,29.54
R1,Whitefield -> MG Road,Metro+Bus,23,Monday,0,Heavy Rain,late_night,2.72,3.34,3,21.85
R1,Whitefield -> MG Road,Metro+Bus,8,Saturday,1,Clear,morning_rush,6.58,9.01,4,12.7
R1,Whitefield -> MG Road,Metro+Bus,21,Monday,0,Clear,off_peak,7.16,4.38,0,1.04
R1,Whitefield -> MG Road,Metro+Bus,16,Sunday,1,Clear,off_peak,7.29,5.55,1,4.23
R1,Whitefield -> MG Road,Metro+Bus,0,Saturday,1,Clear,late_night,2.37,2.87,3,0.0
R1,Whitefield -> MG Road,Metro+Bus,21,Sunday,1,Clear,off_peak,7.31,6.25,1,1.07
R1,Whitefield -> MG Road,Metro+Bus,18,Wednesday,0,Rain,evening_rush,7.16,7.42,3,27.4
R1,Whitefield -> MG Road,Metro+Bus,16,Friday,0,Clear,off_peak,6.73,4.76,1,4.01
R1,Whitefield -> MG Road,Metro+Bus,4,Tuesday,0,Heavy Rain,late_night,2.28,2.82,3,20.11
R1,Whitefield -> MG Road,Metro+Bus,20,Wednesday,0,Rain,evening_rush,7.08,10.0,4,29.85
R1,Whitefield -> MG Road,Metro+Bus,8,Sunday,1,Clear,morning_rush,6.91,8.95,0,10.0
R1,Whitefield -> MG Road,Metro+Bus,7,Tuesday,0,Fog,morning_rush,6.92,9.56,2,33.07
R1,Whitefield -> MG Road,Metro+Bus,16,Friday,0,Clear,off_peak,7.0,4.96,0,4.88
R1,Whitefield -> MG Road,Metro+Bus,13,Wednesday,0,Rain,off_peak,6.56,4.16,0,10.29
R1,Whitefield -> MG Road,Metro+Bus,10,Wednesday,0,Clear,morning_rush,7.09,9.87,0,18.95
R1,Whitefield -> MG Road,Metro+Bus,23,Sunday,1,Clear,late_night,2.17,4.09,5,0.0
R1,Whitefield -> MG Road,Metro+Bus,18,Thursday,0,Rain,evening_rush,6.86,9.18,6,28.67
R1,Whitefield -> MG Road,Metro+Bus,9,Thursday,0,Clear,morning_rush,6.7,9.56,0,19.39
R1,Whitefield -> MG Road,Metro+Bus,7,Friday,0,Clear,morning_rush,6.95,8.18,0,20.55
R1,Whitefield -> MG Road,Metro+Bus,1,Tuesday,0,Clear,late_night,3.26,3.62,6,2.09
R1,Whitefield -> MG Road,Metro+Bus,12,Thursday,0,Clear,off_peak,6.61,5.37,2,6.69
R1,Whitefield -> MG Road,Metro+Bus,4,Thursday,0,Clear,late_night,2.77,2.96,1,3.59
R1,Whitefield -> MG Road,Metro+Bus,20,Wednesday,0,Heavy Rain,evening_rush,7.11,8.79,1,42.94
R1,Whitefield -> MG Road,Metro+Bus,6,Friday,0,Heavy Rain,off_peak,6.86,5.39,1,26.26
R1,Whitefield -> MG Road,Metro+Bus,15,Wednesday,0,Fog,off_peak,6.76,5.22,1,19.48
R1,Whitefield -> MG Road,Metro+Bus,14,Friday,0,Clear,off_peak,6.91,5.66,0,4.95
R1,Whitefield -> MG Road,Metro+Bus,15,Friday,0,Clear,off_peak,7.19,5.64,2,8.0
R1,Whitefield -> MG Road,Metro+Bus,3,Friday,0,Rain,late_night,3.44,3.7,4,16.06
R1,Whitefield -> MG Road,Metro+Bus,1,Sunday,1,Rain,late_night,4.11,2.82,8,7.46
R1,Whitefield -> MG Road,Metro+Bus,10,Friday,0,Rain,morning_rush,7.05,8.71,1,17.21
R1,Whitefield -> MG Road,Metro+Bus,21,Wednesday,0,Rain,off_peak,7.38,4.21,1,10.93
R1,Whitefield -> MG Road,Metro+Bus,17,Monday,0,Rain,evening_rush,7.25,9.3,4,36.71
R1,Whitefield -> MG Road,Metro+Bus,12,Tuesday,0,Clear,off_peak,6.94,6.05,0,5.16
R1,Whitefield -> MG Road,Metro+Bus,21,Thursday,0,Clear,off_peak,6.76,4.91,3,8.72
R1,Whitefield -> MG Road,Metro+Bus,6,Friday,0,Fog,off_peak,7.45,5.15,0,12.96
R1,Whitefield -> MG Road,Metro+Bus,18,Thursday,0,Clear,evening_rush,7.26,9.96,3,22.58
R1,Whitefield -> MG Road,Metro+Bus,6,Friday,0,Fog,off_peak,7.09,4.6,0,17.03
R1,Whitefield -> MG Road,Metro+Bus,1,Wednesday,0,Clear,late_night,2.75,2.83,3,1.47
R1,Whitefield -> MG Road,Metro+Bus,7,Thursday,0,Clear,morning_rush,7.32,8.39,0,16.16
R1,Whitefield -> MG Road,Metro+Bus,6,Thursday,0,Clear,off_peak,6.86,5.11,0,1.72
R1,Whitefield -> MG Road,Metro+Bus,21,Thursday,0,Clear,off_peak,6.89,3.85,2,6.64
R1,Whitefield -> MG Road,Metro+Bus,5,Tuesday,0,Clear,late_night,3.17,2.4,2,1.55
R1,Whitefield -> MG Road,Metro+Bus,22,Sunday,1,Clear,late_night,1.84,3.33,9,0.0
R1,Whitefield -> MG Road,Metro+Bus,17,Friday,0,Rain,evening_rush,6.0,8.12,3,34.92
R1,Whitefield -> MG Road,Metro+Bus,22,Sunday,1,Clear,late_night,3.17,3.16,5,0.0
R1,Whitefield -> MG Road,Metro+Bus,5,Sunday,1,Clear,late_night,2.71,2.5,3,0.0
R1,Whitefield -> MG Road,Metro+Bus,5,Sunday,1,Clear,late_night,2.5,2.68,4,0.0
R1,Whitefield -> MG Road,Metro+Bus,8,Sunday,1,Clear,morning_rush,6.89,9.32,0,12.59
R1,Whitefield -> MG Road,Metro+Bus,12,Friday,0,Heavy Rain,off_peak,7.37,4.62,1,23.6
R1,Whitefield -> MG Road,Metro+Bus,16,Tuesday,0,Clear,off_peak,7.21,5.11,2,5.38
R1,Whitefield -> MG Road,Metro+Bus,15,Sunday,1,Clear,off_peak,6.58,5.7,0,7.82
R1,Whitefield -> MG Road,Metro+Bus,20,Saturday,1,Clear,evening_rush,7.04,7.72,4,9.9
R1,Whitefield -> MG Road,Metro+Bus,19,Saturday,1,Clear,evening_rush,6.93,8.07,0,14.6
R1,Whitefield -> MG Road,Metro+Bus,0,Friday,0,Clear,late_night,2.24,3.45,4,1.1
R2,Electronic City -> Majestic,Bus,10,Sunday,1,Rain,morning_rush,4.66,10.0,1,19.26
R2,Electronic City -> Majestic,Bus,4,Friday,0,Heavy Rain,late_night,1.77,5.08,2,20.34
R2,Electronic City -> Majestic,Bus,18,Tuesday,0,Rain,evening_rush,5.06,10.0,5,29.65
R2,Electronic City -> Majestic,Bus,10,Thursday,0,Fog,morning_rush,5.26,10.0,1,32.96
R2,Electronic City -> Majestic,Bus,2,Saturday,1,Clear,late_night,0.8,5.6,4,0.0
R2,Electronic City -> Majestic,Bus,8,Sunday,1,Clear,morning_rush,4.67,10.0,2,7.6
R2,Electronic City -> Majestic,Bus,23,Saturday,1,Clear,late_night,1.36,4.52,4,1.79
R2,Electronic City -> Majestic,Bus,8,Friday,0,Clear,morning_rush,5.22,10.0,0,16.32
R2,Electronic City -> Majestic,Bus,11,Sunday,1,Clear,off_peak,4.9,8.0,4,0.11
R2,Electronic City -> Majestic,Bus,0,Thursday,0,Clear,late_night,0.04,4.96,3,0.69
R2,Electronic City -> Majestic,Bus,4,Saturday,1,Fog,late_night,0.58,5.33,6,16.79
R2,Electronic City -> Majestic,Bus,22,Wednesday,0,Rain,late_night,1.09,4.45,3,10.6
R2,Electronic City -> Majestic,Bus,8,Wednesday,0,Clear,morning_rush,5.62,9.95,3,19.27
R2,Electronic City -> Majestic,Bus,20,Sunday,1,Clear,evening_rush,4.55,10.0,2,12.75
R2,Electronic City -> Majestic,Bus,9,Saturday,1,Heavy Rain,morning_rush,5.04,10.0,0,26.24
R2,Electronic City -> Majestic,Bus,16,Monday,0,Clear,off_peak,5.08,6.83,0,4.57
R2,Electronic City -> Majestic,Bus,12,Saturday,1,Clear,off_peak,4.92,7.9,1,1.09
R2,Electronic City -> Majestic,Bus,23,Wednesday,0,Clear,late_night,0.73,5.14,5,3.31
R2,Electronic City -> Majestic,Bus,17,Tuesday,0,Clear,evening_rush,4.77,10.0,0,19.84
R2,Electronic City -> Majestic,Bus,2,Monday,0,Rain,late_night,1.37,4.35,2,10.21
R2,Electronic City -> Majestic,Bus,16,Sunday,1,Clear,off_peak,4.76,8.04,1,1.13
R2,Electronic City -> Majestic,Bus,14,Saturday,1,Clear,off_peak,5.1,6.8,0,0.0
R2,Electronic City -> Majestic,Bus,12,Tuesday,0,Clear,off_peak,5.31,7.01,2,4.46
R2,Electronic City -> Majestic,Bus,7,Sunday,1,Fog,morning_rush,5.07,10.0,1,16.27
R2,Electronic City -> Majestic,Bus,9,Saturday,1,Clear,morning_rush,5.55,10.0,0,6.8
R2,Electronic City -> Majestic,Bus,4,Saturday,1,Clear,late_night,0.88,5.7,5,2.66
R2,Electronic City -> Majestic,Bus,4,Tuesday,0,Clear,late_night,0.96,5.9,6,1.32
R2,Electronic City -> Majestic,Bus,9,Wednesday,0,Fog,morning_rush,4.95,10.0,1,27.92
R2,Electronic City -> Majestic,Bus,8,Sunday,1,Clear,morning_rush,5.28,10.0,1,8.41
R2,Electronic City -> Majestic,Bus,23,Sunday,1,Rain,late_night,0.58,4.87,0,8.98
R2,Electronic City -> Majestic,Bus,13,Wednesday,0,Rain,off_peak,4.82,7.29,2,10.55
R2,Electronic City -> Majestic,Bus,10,Monday,0,Clear,morning_rush,5.13,10.0,2,16.93
R2,Electronic City -> Majestic,Bus,14,Tuesday,0,Clear,off_peak,4.98,5.96,1,5.03
R2,Electronic City -> Majestic,Bus,6,Sunday,1,Clear,off_peak,4.81,7.04,1,3.02
R2,Electronic City -> Majestic,Bus,16,Sunday,1,Clear,off_peak,4.84,5.81,1,3.91
R2,Electronic City -> Majestic,Bus,15,Saturday,1,Rain,off_peak,5.0,6.61,1,8.17
R2,Electronic City -> Majestic,Bus,3,Sunday,1,Clear,late_night,0.41,5.37,2,1.76
R2,Electronic City -> Majestic,Bus,3,Tuesday,0,Clear,late_night,0.81,5.09,1,4.14
R2,Electronic City -> Majestic,Bus,22,Tuesday,0,Clear,late_night,1.39,4.4,6,0.0
R2,Electronic City -> Majestic,Bus,19,Sunday,1,Rain,evening_rush,5.42,10.0,1,16.74
R2,Electronic City -> Majestic,Bus,9,Monday,0,Clear,morning_rush,5.33,10.0,0,19.82
R2,Electronic City -> Majestic,Bus,20,Tuesday,0,Clear,evening_rush,5.63,10.0,3,22.67
R2,Electronic City -> Majestic,Bus,10,Monday,0,Clear,morning_rush,4.75,10.0,1,18.65
R2,Electronic City -> Majestic,Bus,0,Sunday,1,Clear,late_night,0.61,5.5,2,1.48
R2,Electronic City -> Majestic,Bus,7,Tuesday,0,Rain,morning_rush,5.27,10.0,2,24.64
R2,Electronic City -> Majestic,Bus,19,Saturday,1,Clear,evening_rush,4.99,10.0,3,16.07
R2,Electronic City -> Majestic,Bus,14,Friday,0,Rain,off_peak,4.92,6.61,1,10.92
R2,Electronic City -> Majestic,Bus,1,Thursday,0,Clear,late_night,0.84,4.99,2,3.03
R2,Electronic City -> Majestic,Bus,1,Monday,0,Rain,late_night,1.89,5.7,4,9.82
R2,Electronic City -> Majestic,Bus,20,Tuesday,0,Clear,evening_rush,5.11,10.0,1,23.53
R2,Electronic City -> Majestic,Bus,12,Thursday,0,Rain,off_peak,5.26,7.22,1,7.22
R2,Electronic City -> Majestic,Bus,12,Wednesday,0,Clear,off_peak,4.93,7.33,0,7.31
R2,Electronic City -> Majestic,Bus,6,Sunday,1,Clear,off_peak,5.09,7.12,2,3.9
R2,Electronic City -> Majestic,Bus,4,Friday,0,Heavy Rain,late_night,0.33,5.55,2,19.28
R2,Electronic City -> Majestic,Bus,2,Monday,0,Clear,late_night,1.11,5.94,4,6.0
R2,Electronic City -> Majestic,Bus,10,Sunday,1,Fog,morning_rush,5.43,9.51,4,17.74
R2,Electronic City -> Majestic,Bus,14,Monday,0,Clear,off_peak,5.34,6.52,1,7.62
R2,Electronic City -> Majestic,Bus,11,Thursday,0,Clear,off_peak,5.23,6.63,2,2.8
R2,Electronic City -> Majestic,Bus,10,Friday,0,Rain,morning_rush,5.31,10.0,0,23.74
R2,Electronic City -> Majestic,Bus,7,Thursday,0,Clear,morning_rush,4.46,10.0,0,17.88
R2,Electronic City -> Majestic,Bus,12,Thursday,0,Rain,off_peak,5.14,6.99,0,15.06
R2,Electronic City -> Majestic,Bus,10,Tuesday,0,Clear,morning_rush,5.01,10.0,0,19.32
R2,Electronic City -> Majestic,Bus,5,Saturday,1,Clear,late_night,1.21,5.02,2,0.0
R2,Electronic City -> Majestic,Bus,6,Friday,0,Fog,off_peak,5.3,7.45,0,17.23
R2,Electronic City -> Majestic,Bus,18,Friday,0,Clear,evening_rush,5.05,10.0,2,22.96
R2,Electronic City -> Majestic,Bus,8,Sunday,1,Rain,morning_rush,5.23,9.94,0,17.56
R2,Electronic City -> Majestic,Bus,21,Friday,0,Clear,off_peak,5.01,5.76,1,0.25
R2,Electronic City -> Majestic,Bus,23,Monday,0,Clear,late_night,1.79,4.33,2,0.0
R2,Electronic City -> Majestic,Bus,22,Monday,0,Fog,late_night,1.07,4.95,4,15.2
R2,Electronic City -> Majestic,Bus,20,Thursday,0,Clear,evening_rush,4.75,10.0,0,18.41
R2,Electronic City -> Majestic,Bus,0,Sunday,1,Clear,late_night,1.51,5.66,4,1.64
R2,Electronic City -> Majestic,Bus,15,Wednesday,0,Clear,off_peak,5.59,6.17,0,2.31
R2,Electronic City -> Majestic,Bus,15,Saturday,1,Rain,off_peak,5.1,6.97,3,13.61
R2,Electronic City -> Majestic,Bus,6,Friday,0,Clear,off_peak,5.17,6.51,0,1.51
R2,Electronic City -> Majestic,Bus,21,Wednesday,0,Clear,off_peak,5.04,6.87,2,6.05
R2,Electronic City -> Majestic,Bus,8,Saturday,1,Clear,morning_rush,4.82,10.0,0,15.14
R2,Electronic City -> Majestic,Bus,14,Tuesday,0,Rain,off_peak,4.96,7.5,1,10.35
R2,Electronic City -> Majestic,Bus,0,Thursday,0,Clear,late_night,1.21,5.25,8,2.62
R2,Electronic City -> Majestic,Bus,15,Sunday,1,Clear,off_peak,5.15,7.66,0,0.0
R2,Electronic City -> Majestic,Bus,4,Sunday,1,Rain,late_night,1.4,4.7,3,14.81
R2,Electronic City -> Majestic,Bus,2,Wednesday,0,Rain,late_night,0.28,5.62,5,11.66
R2,Electronic City -> Majestic,Bus,2,Friday,0,Clear,late_night,1.1,5.0,2,1.0
R2,Electronic City -> Majestic,Bus,6,Sunday,1,Rain,off_peak,5.41,7.55,1,2.05
R2,Electronic City -> Majestic,Bus,17,Thursday,0,Fog,evening_rush,5.19,10.0,1,28.8
R2,Electronic City -> Majestic,Bus,22,Wednesday,0,Rain,late_night,0.4,5.69,3,12.91
R2,Electronic City -> Majestic,Bus,1,Wednesday,0,Fog,late_night,1.26,5.03,2,11.81
R2,Electronic City -> Majestic,Bus,19,Saturday,1,Rain,evening_rush,4.6,10.0,4,20.21
R2,Electronic City -> Majestic,Bus,6,Friday,0,Rain,off_peak,5.69,6.89,2,9.74
R2,Electronic City -> Majestic,Bus,18,Tuesday,0,Rain,evening_rush,4.72,10.0,0,32.81
R2,Electronic City -> Majestic,Bus,16,Friday,0,Rain,off_peak,4.92,6.36,1,5.13
R2,Electronic City -> Majestic,Bus,22,Thursday,0,Fog,late_night,0.59,4.4,6,15.2
R2,Electronic City -> Majestic,Bus,22,Wednesday,0,Rain,late_night,1.33,5.08,3,9.15
R2,Electronic City -> Majestic,Bus,12,Thursday,0,Clear,off_peak,4.81,6.03,2,7.61
R2,Electronic City -> Majestic,Bus,7,Friday,0,Clear,morning_rush,4.88,10.0,1,19.3
R2,Electronic City -> Majestic,Bus,8,Tuesday,0,Clear,morning_rush,4.93,10.0,0,17.99
R2,Electronic City -> Majestic,Bus,13,Tuesday,0,Fog,off_peak,4.97,6.22,0,13.28
R2,Electronic City -> Majestic,Bus,17,Monday,0,Clear,evening_rush,4.83,10.0,1,20.91
R2,Electronic City -> Majestic,Bus,1,Monday,0,Clear,late_night,1.59,5.29,3,4.55
R2,Electronic City -> Majestic,Bus,0,Tuesday,0,Clear,late_night,1.64,6.21,3,0.48
R2,Electronic City -> Majestic,Bus,9,Tuesday,0,Clear,morning_rush,4.79,10.0,1,13.89
R2,Electronic City -> Majestic,Bus,14,Thursday,0,Rain,off_peak,5.18,8.38,4,15.21
R2,Electronic City -> Majestic,Bus,8,Wednesday,0,Clear,morning_rush,5.1,10.0,0,13.56
R2,Electronic City -> Majestic,Bus,2,Friday,0,Clear,late_night,1.58,4.32,4,2.0
R2,Electronic City -> Majestic,Bus,7,Sunday,1,Clear,morning_rush,4.54,10.0,1,11.28
R2,Electronic City -> Majestic,Bus,17,Thursday,0,Clear,evening_rush,4.75,10.0,1,23.15
R2,Electronic City -> Majestic,Bus,2,Tuesday,0,Clear,late_night,1.52,4.15,1,6.87
R2,Electronic City -> Majestic,Bus,14,Saturday,1,Rain,off_peak,5.22,7.25,1,9.29
R2,Electronic City -> Majestic,Bus,5,Thursday,0,Clear,late_night,0.75,4.89,2,2.8
R2,Electronic City -> Majestic,Bus,15,Thursday,0,Clear,off_peak,5.03,7.19,0,6.34
R2,Electronic City -> Majestic,Bus,5,Tuesday,0,Fog,late_night,0.43,5.74,4,15.22
